taxid	lineage	name	rank	3811	3812	3821	3822	4A11	4A12	4A21	4A22	4G11	4G12	4G21	4G22	4L11	4L21	4L22	7A11	7A12	7A21	7A22	7G11	7G12	7G21	7G22	7L12	7L21	7L22	A101	A102	A201	A202	G101	G102	G201	G202	HA11	HA12	HA21	HA22	HG11	HG12	HG21	HG22	HL11	HL12	HL21	HL22	L101	L102	L201	L202	PA11	PA12	PA21	PA22	PG11	PG12	PG21	PG22	PL11	PL12	PL21	PL22	TA11	TA12	TA21	TA22	TG11	TG12	TG21	TG22	TL11	TL12	TL21	TL22	XA01	XA02	XA03	XA04	XA05	XA06	XA11	XA12	XA21	XA22	XB01	XB02	XB03	XB04	XB05	XB06	XG11	XG12	XG21	XG22	XL11	XL12	XL21	XL22	YA01	YA02	YA03	YA04	YB01	YB02	YB03
-1178	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Alcaligenaceae;family;unclassified_Alcaligenaceae;;	unclassified_Alcaligenaceae		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	10	0	5	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0
1191	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Alcaligenaceae;family;Pigmentiphaga;genus;	Pigmentiphaga	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1185	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Alcaligenaceae;family;Derxia;genus;	Derxia	genus	0	0	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5
1180	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Alcaligenaceae;family;Alcaligenes;genus;	Alcaligenes	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1181	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Alcaligenaceae;family;Azohydromonas;genus;	Azohydromonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1195	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;	Burkholderiaceae	family	0	22	0	0	0	0	9	0	0	0	0	0	0	0	5	27	0	1	4	63	35	7	4	0	3	18	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	13	1	27	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	21	15	0	0	0	0	11	0	327	506	0	0	0	0	0	0	10	0	298	249	0	0	0	0	0	4	0	0	0	0	0	13	0	0	0
1204	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Ralstonia;genus;	Ralstonia	genus	0	22	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	21	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3503	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Caballeronia;genus;	Caballeronia	genus	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3502	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Paraburkholderia;genus;	Paraburkholderia	genus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1196	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;unclassified_Burkholderiaceae;;	unclassified_Burkholderiaceae		0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1200	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Limnobacter;genus;	Limnobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	1	4	62	35	7	4	0	3	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1198	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Cupriavidus;genus;	Cupriavidus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	282	506	0	0	0	0	0	0	10	0	245	249	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
4346	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Robbsia;genus;	Robbsia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	45	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3339	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiaceae;family;Lautropia;genus;	Lautropia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
-1177	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;unclassified_Burkholderiales;;	unclassified_Burkholderiales		0	0	1	0	63	4	3	2	0	0	24	6	5	23	0	28	0	0	1	4	4	31	16	0	61	65	0	1	8	1	0	0	8	6	28	3	3	9	1	2	19	16	0	0	25	354	0	0	428	446	15	0	1	1	0	4	6	6	0	0	170	143	0	0	5	0	12	0	8	17	0	0	87	98	7	0	1	0	13	0	0	0	2	1	7	74	0	0	38	39	0	0	39	28	0	0	259	305	8	2	0	266	18	0	1
1252	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Sutterellaceae;family;	Sutterellaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1254	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Sutterellaceae;family;Sutterella;genus;	Sutterella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1255	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiales_incertae_sedis;family;	Burkholderiales_incertae_sedis	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1267	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Burkholderiales;order;Burkholderiales_incertae_sedis;family;Sphaerotilus;genus;	Sphaerotilus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1176	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;unclassified_Betaproteobacteria;;	unclassified_Betaproteobacteria		399	404	331	351	17	459	843	1243	63	64	740	396	23	20	11	0	59	242	256	34	30	742	726	1	66	40	730	867	617	601	32	18	450	467	572	646	1459	1586	31	41	571	482	62	46	2	59	1	1	98	101	1916	1934	1199	1168	87	81	1113	1271	0	181	204	216	200	115	1022	1016	18	70	819	800	3	17	52	45	595	87	1170	0	18	72	200	141	613	626	421	36	1054	0	34	51	45	61	386	361	42	34	182	215	719	145	715	129	625	128	759
1330	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;	Rhodocyclales	order	0	0	14	13	0	0	11	24	0	30	910	451	0	0	0	0	0	3	3	1	0	92	127	0	0	2	0	0	67	61	86	47	1493	1436	34	35	123	132	18	19	816	848	91	98	0	2	0	2	18	14	14	16	16	21	15	64	441	413	0	0	3	8	0	0	111	103	62	9	400	349	0	0	2	5	156	6	1	0	19	51	0	0	2	1	142	73	1	0	12	185	3	6	135	110	14	16	0	3	88	28	0	37	110	24	1
1331	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Rhodocyclaceae;family;	Rhodocyclaceae	family	0	0	1	0	0	0	10	24	0	0	11	7	0	0	0	0	0	3	2	0	0	8	4	0	0	1	0	0	65	58	0	0	6	8	31	35	119	123	0	0	7	6	0	0	0	0	0	0	9	13	9	8	11	17	0	7	51	54	0	0	0	1	0	0	109	100	0	0	4	9	0	0	0	0	9	0	1	0	0	0	0	0	2	0	15	0	1	0	2	2	0	0	18	19	0	16	0	3	23	5	0	13	26	12	1
-1332	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Rhodocyclaceae;family;unclassified_Rhodocyclaceae;;	unclassified_Rhodocyclaceae		0	0	1	0	0	0	10	24	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	0	0	62	58	0	0	1	1	31	34	119	123	0	0	1	0	0	0	0	0	0	0	8	7	9	8	11	17	0	0	12	8	0	0	0	1	0	0	107	100	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	1	0	0	2	0	0	1	2	0	0	0	3	2	0	0	5	0	2	1
1343	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Rhodocyclaceae;family;Propionivibrio;genus;	Propionivibrio	genus	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0	0	0	8	3	0	0	1	0	0	2	0	0	0	5	7	0	1	0	0	0	0	6	6	0	0	0	0	0	0	1	1	0	0	0	0	0	7	39	46	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	17	17	0	0	0	0	21	5	0	8	26	10	0
3522	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Rhodocyclaceae;family;Rugosibacter;genus;	Rugosibacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1334	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Rhodocyclaceae;family;Azospira;genus;	Azospira	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
3521	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Azonexaceae;family;	Azonexaceae	family	0	0	13	13	0	0	1	0	0	30	889	439	0	0	0	0	0	0	1	1	0	81	120	0	0	1	0	0	1	2	86	29	1469	1420	1	0	1	0	18	19	808	840	91	98	0	2	0	2	9	1	0	8	5	3	5	55	316	281	0	0	3	6	0	0	0	1	62	9	396	339	0	0	2	4	146	6	0	0	4	0	0	0	0	0	121	73	0	0	0	0	2	6	114	90	14	0	0	0	65	23	0	24	83	10	0
1339	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Azonexaceae;family;Ferribacterium;genus;	Ferribacterium	genus	0	0	13	12	0	0	1	0	0	30	887	438	0	0	0	0	0	0	1	1	0	81	117	0	0	0	0	0	1	2	86	29	1467	1415	1	0	1	0	18	19	806	836	91	86	0	1	0	2	0	0	0	8	4	3	5	54	315	281	0	0	1	6	0	0	0	1	62	9	394	339	0	0	2	2	145	6	0	0	0	0	0	0	0	0	119	72	0	0	0	0	2	6	114	89	14	0	0	0	65	23	0	0	82	10	0
1336	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Azonexaceae;family;Dechloromonas;genus;	Dechloromonas	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0
-3522	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Azonexaceae;family;unclassified_Azonexaceae;;	unclassified_Azonexaceae		0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	2	5	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1333	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Azonexaceae;family;Azonexus;genus;	Azonexus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
-1331	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;unclassified_Rhodocyclales;;	unclassified_Rhodocyclales		0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	1	0	0	18	8	2	0	3	9	0	0	1	2	0	0	0	0	0	0	0	0	5	0	0	1	10	2	74	78	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	1	0	0	0	15	51	0	0	0	1	6	0	0	0	10	183	1	0	3	1	0	0	0	0	0	0	0	0	1	2	0
3520	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Zoogloeaceae;family;	Zoogloeaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1350	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Zoogloeaceae;family;Uliginosibacterium;genus;	Uliginosibacterium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1351	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Zoogloeaceae;family;Zoogloea;genus;	Zoogloea	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4108	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Rhodocyclales;order;Zoogloeaceae;family;Aromatoleum;genus;	Aromatoleum	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1285	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;	Neisseriales	order	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	2	0	58	0	0	0	0	0	0	0	1	0	0	0	0	1	16	14	0	1102	0	0	1	0	0	0	0	57	1	2	18	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0
1286	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;Neisseriaceae;family;	Neisseriaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1100	0	0	1	0	0	0	0	57	0	0	18	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
-1287	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;Neisseriaceae;family;unclassified_Neisseriaceae;;	unclassified_Neisseriaceae		0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
1308	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;Neisseriaceae;family;Neisseria;genus;	Neisseria	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	218	0	0	1	0	0	0	0	57	0	0	18	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1286	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;unclassified_Neisseriales;;	unclassified_Neisseriales		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3513	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;Chromobacteriaceae;family;	Chromobacteriaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
1297	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;Chromobacteriaceae;family;Deefgea;genus;	Deefgea	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3514	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;Chromobacteriaceae;family;unclassified_Chromobacteriaceae;;	unclassified_Chromobacteriaceae		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1292	Root;rootrank;Bacteria;domain;Proteobacteria;phylum;Betaproteobacteria;class;Neisseriales;order;Chromobacteriaceae;family;Chitinibacter;genus;	Chitinibacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
