protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
genus,Sandarakinorhabdus,6,Sphingosinicellaceae,1,45.89,2.4,18.02,14.98,10.89,29.25,6.15,14.9,8.91,32.43,7.39,8.09,17.85,9.71,22.38,15.13,16.8,23.26,4.8,6.25
genus,Allokutzneria,2,Pseudonocardiaceae,1,41.99,2.77,18.69,18.87,9.34,28.97,7.28,10.73,7.13,34.54,5.69,6.23,18.52,8.9,25.68,17.38,18.69,29.54,5.1,6.1
genus,Mimivirus,2,Mimiviridae,1,10.6,6.54,23.32,18.35,15.8,15.95,7.41,36.19,31,28.06,7.59,32.72,10.99,10.9,10.78,24.52,17.83,16.23,2.73,19.48
genus,Sclerodarnavirus,1,Alphaflexiviridae,1,102,29,106,113,88,87,39,91,126,165,32,78,68,56,86,129,103,120,21,61
genus,Geothermobacter,2,Geobacteraceae,1,31.83,4.35,18.53,21.92,12.89,27.2,6.73,17.83,12.8,38.01,7.28,9.58,15.81,12.1,25.18,16.87,15.71,23.52,3.64,8.42
genus,Pegunavirus,21,Siphoviridae,1,26.18,2.4,14.06,12.7,4.96,20.84,4.36,9.91,6.3,17.14,4.49,6.21,13.18,6.61,14.78,10.64,15.29,16.26,3.97,5.36
genus,Mesonia,9,Flavobacteriaceae,1,20.85,2.36,17.61,23.8,17.21,19.99,5.85,25.97,26.61,31.15,6.76,20.54,10.98,12.77,10.89,20.91,18.56,19.82,3.26,13.76
genus,Alphacarmotetravirus,1,Carmotetraviridae,1,66.75,14.75,32.25,44.25,20.25,61,21.75,32,30.25,77,16,30.5,52.25,33.5,57.75,70,55.75,61.5,14.75,19.5
genus,Subdoligranulum,10,Oscillospiraceae,1,33.42,5.32,19.31,21.93,14.29,24.55,6.09,19.32,17.67,32.42,8.88,12.36,13.85,12.05,17.43,18.89,18.61,22.3,3.53,12.78
genus,Anaerofustis,1,Eubacteriaceae,1,16.93,3.79,18.87,22.41,13.31,19.14,4.23,28.27,28.74,26.14,8.21,19.04,8.14,6.12,9.69,19.09,15.36,19.4,1.63,13.15
genus,Tepidibacter,3,Peptostreptococcaceae,1,15.09,3.24,17.04,22.72,12.8,18.52,3.97,31.77,29.71,26.35,7.66,19.75,8.09,6.74,9.78,17.78,13.47,19.07,1.8,12.47
genus,Uetakevirus,5,Podoviridae,1,22.76,2.32,13.69,13.59,7.92,16.88,3.62,12.94,11.89,17.63,6.71,10.77,9.32,10.91,13.42,15.04,13.2,14.82,3.79,7.27
genus,Schlegelella,2,Comamonadaceae,1,45.36,3.1,17.65,18.53,11.07,28.3,7.6,13.27,8.67,35.57,7.36,7.45,18.95,12.13,26.87,16.48,16.57,26.48,5,7.21
genus,Enhygromyxa,1,,1,46.66,5,25.8,25.68,11.88,34.18,8.6,15.13,8.8,40.48,7.01,8.36,22.5,12.35,28.97,21.48,19.26,28.8,5.91,7.83
genus,Dinoroseobacter,1,Rhodobacteraceae,1,40.98,2.76,18.67,18.27,11.63,27.42,6.09,15.39,8.57,32.34,8.27,7.26,17.04,9.53,21.63,15.23,17.71,23.14,4.38,6.65
genus,Angulomicrobium,1,Hyphomicrobiaceae,1,44.25,2.46,17.53,17.72,11.86,29.09,6.52,15.96,8.66,34.13,7.32,7.32,18.4,9.05,24.19,16.38,16.84,24.87,4.22,6.84
genus,Neomegalonema,1,Neomegalonemataceae,1,48.79,2.35,16.33,22.82,12.05,30.43,5.74,13.9,9.65,36.21,7.43,6.71,19.94,9.35,26.05,17.33,14.07,21.3,4.64,6.64
genus,Fulvimarina,3,Aurantimonadaceae,1,38.64,2.49,19.18,20.63,12.27,27.69,5.95,17,10.18,31.03,7.73,8.05,15.7,8.99,22.81,18.58,17.17,22.98,3.79,6.83
genus,Velarivirus,7,Closteroviridae,1,22.8,10.51,34.16,30.58,35.59,23.06,9.87,42.45,43.67,54.69,11.26,39.55,16.75,14.49,24.96,45.81,30.73,37.61,3.07,24.27
genus,Aeriscardovia,1,Bifidobacteriaceae,1,38.52,2.72,22,22.11,13.09,26.01,9.1,19.1,16.14,34.28,8.91,13.75,17.07,17.16,20.57,26.65,21.99,27.59,5.29,10.07
genus,Garciella,1,Eubacteriaceae,1,17.96,3.18,15.4,24.28,13.73,21.06,5.37,32.75,28.73,29.27,8.34,16.13,10.22,11.61,11.43,17.8,14.8,18.94,2.21,12.26
genus,Desulfatibacillum,2,Desulfobacteraceae,1,34.35,4.81,21.28,24.14,15.38,28.92,6.97,21.4,20.43,34.98,10.8,13.16,16.91,12.51,18.33,21.09,17.73,25.46,4.36,10.91
genus,Ottowia,6,Comamonadaceae,1,42.87,2.95,15.8,16.02,10.59,26.43,7.05,13.12,10.34,33.48,7.69,8.13,17.56,13.74,21.68,16.73,16.04,22.76,4.96,6.86
genus,Sprivivirus,4,Rhabdoviridae,1,32.1,12.6,41.8,48.35,26.95,48.15,18.25,44,44,67.95,19.1,28.4,31.9,25.1,38.8,59.35,40.85,43.25,14.15,25.35
genus,Gemmobacter,16,Rhodobacteraceae,1,42.09,2.72,18.1,17.36,11.27,28.51,6.39,15.2,8.92,33,8.47,7.35,16.84,9.83,22.52,15.02,16.78,22.84,4.54,6.43
genus,Blattambidensovirus,1,Parvoviridae,1,33.33,7.83,28.33,28.5,21,32.33,8.17,21.5,26.5,35.33,12,23.17,29.17,23.33,26.17,38.17,38.5,26.33,7.67,20
genus,Kordia,7,Flavobacteriaceae,1,21.8,2.86,18.9,22.89,17.81,20.41,6.29,27.59,26.62,30.83,7.09,21.32,11.06,12.35,11.49,21.8,21.93,20.72,3.45,14.37
genus,Algibacter,13,Flavobacteriaceae,1,22.26,2.71,20.49,22.71,18.61,22.68,6.29,28.68,28.29,32.7,7.31,23.72,11.85,11.32,11.43,23.62,21.35,22.09,3.84,14.71
genus,Candidatus Competibacter,2,Candidatus Competibacteraceae,1,35.2,3.12,16.8,18.37,11.12,24.48,7.22,15.51,9.79,36.2,6.53,8.8,17.18,12.75,23.31,15.7,16.55,22,4.79,8.04
genus,Mastigocladopsis,1,Symphyonemataceae,1,25.78,3.11,14.72,19.99,12.21,21.05,6,19.85,15.06,34.32,5.93,12.93,15.04,17.13,16.79,20.07,18.01,22,4.48,9.33
genus,Westiellopsis,1,Hapalosiphonaceae,1,25.7,3.34,15.62,20.45,13.12,21.36,6.28,22.99,16.52,35.54,5.95,14.99,15.09,18.18,16.42,20.94,18.86,21.97,4.65,10.34
genus,Simiispumavirus,11,Retroviridae,1,39.23,10.77,30.82,39.89,18.92,40.77,17.12,43.4,39.74,65.31,12.83,34.69,52.11,38.88,34.53,46.12,42.52,39.99,14.09,26.28
genus,Kayvirus,26,Herelleviridae,1,8.09,1.04,13.61,16.39,7.69,11.22,3.15,14.6,17.83,15.63,4.87,12.94,5.3,6.93,7.06,12.71,11.39,12.32,1.65,9.96
genus,Koinonema,1,,1,27.9,2.88,15.62,19.25,11.33,23.02,5.48,19.41,12.61,32.97,6.11,12.58,16.58,15.53,16.37,18.91,17.74,19.88,4.66,8.81
genus,Hydrogenimonas,2,Hydrogenimonaceae,1,22.94,2.8,17.3,23.47,14.72,19.59,6.26,24.79,24.43,30.06,8.19,13.24,11.28,8.54,14.81,17.69,15.02,19.94,2.92,11.59
genus,Balnearium,1,Desulfurobacteriaceae,1,16.7,2.8,13.35,26.76,15.71,20.58,4.22,22.11,26.24,31.02,5.16,11.91,12.18,5.82,16.46,18.02,13.2,23.67,2.62,10.77
genus,Tepidanaerobacter,2,Tepidanaerobacteraceae,1,22.86,3.52,17.34,23.04,12.74,21.86,4.61,28.6,24.76,28.86,8.46,14.62,11.59,8.81,12.46,18.06,15.64,21.22,2.25,11.06
genus,Oceanisphaera,7,Aeromonadaceae,1,32.25,3.24,16.93,18.92,11.84,23.82,7.68,17.21,12.69,37.63,8.31,10.83,14.23,16.08,18.15,18.6,16.1,21.96,4.38,8.53
genus,Candidatus Rhabdochlamydia,2,Rhabdochlamydiaceae,1,21.26,4.87,14.45,21.03,16.48,17.72,7.61,25.82,23.91,36.6,6.87,13.88,12.86,14.84,13.34,22.88,16.23,17.12,3.6,10.81
genus,Geopsychrobacter,1,Geobacteraceae,1,30.19,4.24,16.74,19.91,13.35,25.65,6.82,19.89,15.09,37.53,7.79,11.08,14.62,13.43,18.86,19.4,16.94,22.24,3.53,8.87
genus,Enhydrobacter,3,,1,39.01,2.57,16.17,12.72,11.28,24.79,10.46,22.26,8.91,34.32,8.2,8.01,14.15,10,17.42,19.61,17.09,23.3,4.17,6.8
genus,Yaniella,1,Micrococcaceae,1,36.84,1.52,20.31,21.04,10.89,26.25,7.82,17.44,8.98,31.74,7.86,9.36,16.18,13.26,18.97,19.44,21.49,26.65,4.69,7.65
genus,Formosa,9,Flavobacteriaceae,1,21.88,2.63,19.83,21.87,17.82,21.55,6.43,27.35,25.8,32.02,7.34,21.33,11.58,11.73,11.13,22.82,21.03,21.38,3.59,14.18
genus,Aestuariibacter,2,Alteromonadaceae,1,31.7,3.49,20.16,20.19,14.17,23.47,7.99,20.46,15.48,35.27,8.8,14.24,14.04,16.54,16.79,22.52,18.83,24.51,4.41,10.59
genus,Ulvibacter,4,Flavobacteriaceae,1,22.81,2.55,18.87,22.65,17.19,22.28,5.84,25.73,23.83,30.98,7.35,19.56,11.66,11.23,11.75,22.08,20.81,21.6,3.38,13.24
genus,Actinocatenispora,4,Micromonosporaceae,1,46.41,2.43,20.03,14.61,8.2,30.47,7.13,9.84,4.88,33.32,4.99,5.11,20.07,8.46,27.16,15.35,19.99,28.31,4.88,7.08
genus,Cerasibacillus,2,Bacillaceae,1,18.44,1.78,15.48,21.77,13.15,18.7,6.65,24.85,21.29,27.38,8.22,12.83,10.11,11.19,11.55,16,16.09,19.36,2.71,10.45
genus,Thermovibrio,2,Desulfurobacteriaceae,1,20.78,2.98,13.01,27.38,15.25,22.06,4.41,19.24,25.4,33.17,5.21,10.27,13.43,6.77,17.18,17.24,13.62,25.66,2.7,10.55
genus,Maribacter,36,Flavobacteriaceae,1,22.53,2.52,20.41,23.1,17.9,23.49,6.28,26.73,25.98,33.35,8.23,21.06,12.41,11.39,12.31,22.59,20.43,22.3,3.91,13.99
genus,Xylanibacterium,1,Promicromonosporaceae,1,50.77,1.94,21.05,16.95,8.81,31.16,7.08,10.62,5.19,34.11,5.38,5.28,19.89,9.25,26.47,16.41,20.72,33.11,5.16,6.05
genus,Arsenicicoccus,3,Intrasporangiaceae,1,43.16,2.51,20.6,17.7,8.03,30.58,7.64,10.85,6.11,33.72,6.25,5.01,18.87,9.98,26.31,17,20.51,30.95,5.05,6.33
genus,Leptolinea,1,Anaerolineaceae,1,27.94,3.22,17.87,20.22,14.37,24.68,6.37,24.37,16.3,35.25,8.66,13.59,16.83,12.66,17.41,21.87,19.67,23.42,4.92,10.18
genus,Levilinea,1,Anaerolineaceae,1,37.54,2.94,16.82,20.58,13.46,27.13,6.59,17.21,10.36,39.8,8.06,10.38,19.8,15.29,22.09,19.25,18.67,25.72,5.98,9.9
genus,Reinekea,5,Saccharospirillaceae,1,30.57,3.11,19.07,19.92,13.33,22.53,7.22,19.61,14.05,35.05,8.03,12.87,13.36,15.51,16.51,21.62,17.78,22.86,4.52,9.63
genus,Macronovirus,1,Sarthroviridae,1,14,0,6.89,4.89,3,12.78,1,14.89,7.89,8,3,10.56,15,2.89,12.78,11,17.67,14,1.89,9.89
genus,Paraeggerthella,1,Eggerthellaceae,1,41.92,5.51,21.27,22.08,13.69,28.57,6.05,16.76,13.24,32.83,9.27,9.92,14.99,10.28,20.94,21.37,17.64,29.03,3.79,9.93
genus,Chitinibacter,5,Chromobacteriaceae,1,36.74,3.11,16.17,17.79,11.65,23.27,7.22,17.41,13.33,36.33,7.73,11.04,14.66,16.44,17.62,18.63,16.15,21.82,4.71,8.49
genus,Cuspidothrix,1,Aphanizomenonaceae,1,22.84,3.1,15.28,19.9,12.36,20.08,5.87,23.65,17.07,33.72,5.89,15.27,14.25,16.47,14.42,19.3,17.86,19.57,4.34,10
genus,Fischettivirus,1,Podoviridae,1,13.2,1.45,15.5,15.9,10.8,13.8,5,16.9,18.1,20.9,6.75,19.35,5.8,9.8,7.35,15.5,15.35,14.35,2.7,13.6
genus,Furfurilactobacillus,2,Lactobacillaceae,1,27.64,1.19,18.74,15.12,12.79,20.8,7.22,19.38,16.27,29.78,8.13,14.48,11.47,14.83,12.99,18.83,21.4,22.96,3.54,10.01
genus,Saccharibacter,7,Acetobacteraceae,1,33.5,3.33,17.52,18.35,11.61,26.85,9.27,16.62,11.32,34.29,8.29,9.94,17.33,13.43,22.07,20.87,18.88,22.14,4.34,7.76
genus,Desulfoluna,2,Desulfobacteraceae,1,32.73,4.53,19.53,22.95,14.45,28.54,7.72,19.52,16.95,34.39,9.89,10.85,16.04,9.41,20.18,20.65,20.51,25.68,3.99,9.61
genus,Desulfopila,6,Desulfobulbaceae,1,27.06,4.33,18.03,21.94,14.21,24.7,7.06,23.13,17.91,34.09,8.89,12.64,13.92,12.06,17.39,20.84,17.97,22.91,3.57,10.08
genus,Dyella,35,Rhodanobacteraceae,1,41.16,2.83,19.33,16.77,11.58,28.49,8.47,14.83,10.17,35.94,7.83,9.89,17.62,13.46,23.12,19.52,18.14,25.17,5.26,8.88
genus,Kaistella,13,Weeksellaceae,1,21.14,2.33,17.51,22.45,18.33,20.71,5.48,25.57,27.08,30.03,7.85,20.25,11.29,11.6,10.99,20.95,17.87,19.75,3.27,12.8
genus,Xipdecavirus,3,Siphoviridae,1,24.52,2.34,13.41,12.37,6.61,18.33,4.4,11.01,12.04,19.51,5.58,8.9,8.92,10.93,12.6,15.56,14.12,16.3,3.67,7.57
genus,Belliella,4,Cyclobacteriaceae,1,22.42,2.19,19.05,24.06,18.62,23.47,6.03,26.72,24.27,33.23,8.19,18.88,12.55,12.64,13.51,22.4,17.45,21.05,3.88,13.03
genus,Effusibacillus,3,Alicyclobacillaceae,1,24.37,2.42,13.95,19.23,11.28,21.84,5.93,18.71,15.09,28.87,7.63,9.78,12.39,11.82,16.17,15.47,14.91,22.1,3.4,8.59
genus,Rhodoluna,3,Microbacteriaceae,1,39.25,1.74,18.15,20.61,12.78,27.68,5.92,20.13,15.09,33.79,6.62,11.67,14.89,11.39,17.9,22.13,19.5,27.64,4.35,7.57
genus,Ectothiorhodosinus,1,Ectothiorhodospiraceae,1,36.6,3.06,19.45,20.71,11.96,28.3,7.96,18.1,9.97,37.72,8.62,9.99,15.81,15.19,23,19.48,17.54,24.59,4.47,8.13
genus,Tulanevirus,6,Myoviridae,1,14.8,2.4,13.14,14.31,9.31,13.12,4.22,14.79,14.36,15.01,6.29,11.67,7.47,7.04,10.05,13.58,11.97,13.91,2.95,8.53
genus,Candidatus Midichloria,1,Candidatus Midichloriaceae,1,16.79,2.54,11.14,14.49,10.84,14.34,4.31,21.04,17.72,23.44,5.5,12.57,7.7,7.69,9.5,16.22,11.33,14.46,1.95,7.85
genus,Coetzeevirus,3,Siphoviridae,1,18.58,1.11,14.58,11.27,7.72,15.25,3.31,13.2,14.1,14.9,6.34,11.74,6.32,6.88,9.04,13.65,13.62,15.33,2.25,9.28
genus,Gammalipothrixvirus,1,Lipothrixviridae,1,7.78,2.1,8.53,11.6,7.05,8.65,1.9,13.78,11.93,15.12,4.2,7.72,5.6,5.53,7.03,10.62,8.97,11.57,1.45,9
genus,Alkalibacter,3,Eubacteriaceae,1,21.06,3.15,18.64,23.79,13.62,23.01,5.39,26.11,23.39,29.25,9.9,14.35,10.53,8.68,12.8,18.85,15.84,22.24,2.52,11.55
genus,Betatectivirus,4,Tectiviridae,1,9.23,1.09,8.54,11.42,7.07,11.41,2.47,9.19,13.59,12.57,4.87,8.17,6.08,5.98,6.97,9.36,9.2,10.61,1.76,5.84
genus,Fastidiosipila,1,Oscillospiraceae,1,23.82,2.28,22.43,28.82,16.32,21.07,5.26,28.55,26.67,34.7,8.09,22.01,11.06,10.88,14.18,24.47,17.57,22.31,3.45,14.82
genus,Tenuibacillus,1,Bacillaceae,1,17.4,1.63,16.56,21.99,12.51,18.33,6.33,22.16,17.52,26.63,7.84,13.1,9.78,12.1,11.23,16.42,14.63,19.58,2.81,10.32
genus,Cloacibacterium,2,Weeksellaceae,1,20.71,2.35,17.45,23.82,19.09,20.9,5.6,27.02,29.37,30.76,7.48,22.25,11.19,11.86,10.48,21.36,18.1,20.11,3.53,14.04
genus,Candidatus Scalindua,2,Candidatus Brocadiaceae,1,21.53,5.84,22.69,24.7,18.17,24.09,8.49,29.24,28.49,34.45,8.94,18.9,14.89,9.56,17.44,23.3,17.58,22.47,4.6,14.73
genus,Oribacterium,12,Lachnospiraceae,1,24.96,4.31,19.59,27.04,14.75,24.33,5.83,24.09,23.35,31.39,9.87,14.59,11.3,9.7,15.88,22.02,17.12,21.63,2.93,13.62
genus,Salinibacillus,3,Bacillaceae,1,19.72,1.84,17.03,21.77,12.39,18.36,6.58,20.57,18.95,28.07,7.99,12.55,9.93,12.14,11.86,17.11,14.06,19.15,3.43,10.21
genus,Akkermansia,76,Akkermansiaceae,1,32.24,5.03,18.31,22.33,14.07,27.84,7.29,18.59,17.19,34.59,9.95,12.93,17.61,11.42,21.23,22.37,18.54,23.31,5.25,10.69
genus,Woodsholea,1,Maricaulaceae,1,37.46,2.59,19.79,19.84,12.24,26.47,7.39,17.29,10.66,32.07,7.87,9.35,15.25,11.8,21,18.35,16.52,21.6,4.2,8.07
genus,Chitinimonas,4,Burkholderiaceae,1,42.23,3.07,18.52,18.48,11.68,27.56,7.28,15.17,11.96,38.56,7.39,10.02,16.71,14.54,22.72,18.72,16.65,23.42,4.89,8.68
genus,Sciuripoxvirus,1,Poxviridae,1,31.33,6.73,20.31,22.97,13.24,19.52,7.03,13.72,13.28,30.53,8.45,11.35,15.86,8.31,27.27,22.65,17.9,27.67,2.38,10.28
genus,Crinalium,1,Gomontiellaceae,1,25.19,3.12,15.28,19.98,11.86,19.91,5.59,21.27,16.13,34.17,5.64,14.35,14.52,17.32,15.74,20.45,17.65,20.62,4.37,9.42
genus,Lessievirus,4,Podoviridae,1,34.33,2.1,16.97,16.84,8.2,21.32,4.92,11.8,11.98,19.48,6.64,9.15,14.34,10.85,19.42,13.11,14.61,16.45,3.67,6.31
genus,Ichthyobacterium,1,Ichthyobacteriaceae,1,21.61,3.1,24.11,24.64,18.32,25.32,6.05,35.4,35.45,32.52,7.74,25.42,12.36,10.12,13.15,33.63,25.54,24.44,2.77,15.07
genus,Luteibacter,16,Rhodanobacteraceae,1,43,2.59,21.15,17.46,12.04,29.84,7.97,15.03,10.18,34.66,7.78,9.2,17.89,11.08,25.14,19.04,19.14,26.82,5.1,8.43
genus,Acidilobus,6,Acidilobaceae,1,38.09,3.51,19.28,26.26,11.95,31.54,6.5,17.3,15.14,40.25,8.76,8.95,19.04,8.67,26.35,24.31,16.77,35.1,4.74,13.63
genus,Nazgulvirus,1,Siphoviridae,1,28.74,2.86,15.84,14.21,9.01,18.56,4.84,11.52,12.37,19.53,6.78,9.59,12.14,9.81,16.6,13.78,15.3,16.29,4.15,7.62
genus,Hydrocarboniphaga,2,Sinobacteraceae,1,43.22,3.09,20.33,18.36,11.9,28.83,7.23,16.1,10.38,38.04,7.43,9.21,18.37,13.75,26.16,20.4,17.67,25.43,4.9,8.78
genus,Methylohalobius,1,Methylothermaceae,1,31.61,3.17,17.27,21.34,12.01,24.44,7.66,16.55,11.62,35.51,6.89,8.77,16.57,12.14,24.22,16.3,15.65,21.88,5.02,8.51
genus,Candidatus Paracaedimonas,1,Caedimonadaceae,1,12,0,11,22,11,9,3,21,14,22,5,5,8,14,14,17,13,7,2,3
genus,Alphafusellovirus,8,Fuselloviridae,1,7.81,1.26,5.59,9.32,7.53,9.21,2,12.65,11.79,16.93,3.42,8.31,6.03,5.08,6.01,11.14,10.22,11.14,2.12,8.69
genus,Hoeflea,9,Phyllobacteriaceae,1,39.23,2.8,18.52,18.14,12.38,27.7,6.91,17.94,10.34,31.99,8.64,8.42,15.61,9.43,21.46,18.48,16.85,23.82,4.08,7.29
genus,Klugiella,1,Microbacteriaceae,1,41.38,2.03,19.18,19.11,10.58,29.93,6.82,16.38,7.17,34.24,5.94,8.84,18.35,9.91,22.96,21.83,24.21,30.1,4.75,7.43
genus,Nautilia,2,Nautiliaceae,1,19.04,2.45,16.49,23.13,16.27,17.52,4.77,28.8,31.38,28.54,7,17.83,9.77,7.08,9.66,16.01,13.98,19.09,2.21,12.98
genus,Anaerospora,1,Sporomusaceae,1,29.69,3.64,14.61,19.02,11.69,23.43,5.76,22.17,16.89,30.67,8.2,11.73,12.05,12.53,14.4,17.22,17.35,23.02,3.07,9.86
genus,Yoonia,7,Rhodobacteraceae,1,37.95,2.78,19.87,16.68,11.93,26.24,6.34,17.49,10.25,30.26,8.88,8.92,15.17,10.72,18.93,15.95,18.05,22.76,4.26,7.11
genus,Tlsvirus,10,Drexlerviridae,1,14.29,2.37,10.53,12.31,6.89,12.36,3.19,11.47,12.77,11.93,5.42,8.6,5.42,6.79,8.51,9.66,9.22,11.68,2.53,6.36
genus,Hydrogenivirga,2,Aquificaceae,1,17.32,2.33,13.65,25.37,13.9,20.19,4.42,20.08,22.13,30.31,5.84,10.15,11.28,6.1,15.98,15.53,12.4,22.63,2.67,10.88
genus,Pseudoduganella,4,Oxalobacteraceae,1,43,3.01,17.67,17.85,11.94,27.16,7.49,15.89,12.65,36.31,8.79,10.69,16.35,15.03,21.18,19.79,17.26,24.05,4.61,8.97
genus,Serinicoccus,8,Ornithinimicrobiaceae,1,41.93,2.15,20.95,20.2,8.04,31.22,7.37,9.75,4.5,34.26,6.04,4.52,18.82,10.13,25.99,16.63,19.71,30.97,5.3,5.9
genus,Candidatus Cardinium,6,Amoebophilaceae,1,24.04,4.47,15.4,18.08,14.18,18.94,8.9,26.67,24.43,35.01,7.54,14.99,12.58,14.03,13.31,20.31,18.57,19.37,3.26,12.93
genus,Candidatus Jettenia,1,Candidatus Brocadiaceae,1,22,6,20.33,23.67,20.33,20,12.33,33,23,39.67,12,15.67,15.67,12.67,20,30,14.67,21.67,3,18
genus,Mucispirillum,1,Deferribacteraceae,1,22.14,3.56,18.26,21.02,15.03,19.24,5.17,29.69,26.74,27.75,8.65,20.3,9.54,8.65,10.67,21.47,16.39,19.55,2.09,15.01
genus,Prymnesiovirus,2,Phycodnaviridae,1,18.29,4.39,20.51,17.83,12.36,14.86,5.03,23.24,24.62,19.45,8.03,17.25,11.35,5.99,11.28,16.73,14.53,16.02,2.71,15.21
genus,Uruburuella,1,Neisseriaceae,1,37.25,2.99,15.63,17.51,12.16,24,7.47,17.2,13.97,32.81,8.1,11.67,13.66,14.47,16.43,16.8,15.13,21.4,4.24,8.88
genus,Oceanicola,6,Rhodobacteraceae,1,39.76,2.68,18.83,18.73,11.22,27.85,6.33,15.14,8.7,31.61,8.49,7.37,16.3,9.53,21.71,15.27,16.84,22.61,4.33,6.69
genus,Robiginitalea,4,Flavobacteriaceae,1,28.46,2.63,20.09,23.93,16.41,27.48,6.65,21.26,16.84,35.38,8.04,14.77,15.53,12.76,19.56,20.92,18.74,22.49,4.35,13.05
genus,Mahella,1,Thermoanaerobacterales Family IV. Incertae Sedis,1,26.21,3.52,20.77,19.97,12.19,23.17,5.62,27.35,19.62,28.45,10.18,14.3,12.8,10.9,14.95,18.32,15.72,22.55,3.76,13.17
genus,Thiospirochaeta,1,Spirochaetaceae,1,15.95,2.81,20.4,22.5,16.55,21.16,4.89,31.86,26.75,33.67,7.09,20.6,10.49,8.08,12.07,25.6,17.65,20.28,2.99,13.79
genus,Natronolimnohabitans,1,Natrialbaceae,1,31.09,2.17,25.93,26.79,9.3,23.98,5.68,12.52,4.77,25.82,4.88,6.42,13.12,6.85,18.79,16.14,18.51,25.28,3.24,7.83
genus,Natronolimnobius,2,Natrialbaceae,1,30.43,2.28,26.32,27.43,9.64,23.67,6.44,14.15,5.29,26.73,5.2,7.52,13.42,8.5,17.48,17.41,20.44,24.52,3.48,8.25
genus,Myceligenerans,4,Promicromonosporaceae,1,47.77,2.01,22.98,19.89,9.2,33.65,7.45,11.21,5.47,33.8,5.89,6.05,20.61,8.81,27.14,17.78,22.14,32.06,5.61,6.74
genus,Ethanoligenens,1,Oscillospiraceae,1,31.3,4.39,17.01,18.04,12.88,24.45,6.29,18.71,15.51,30.43,7.92,11.66,12.9,11.25,17.28,18.97,18.3,22.93,2.87,10.51
genus,Owenweeksia,1,Schleiferiaceae,1,24.07,2.8,19.95,22.98,17.39,24.47,6.44,24.36,23.16,32.27,8.45,19.37,12.98,12.19,12.9,24.35,20.17,22.48,4.17,14.16
genus,Aquicella,2,Coxiellaceae,1,28.29,3.62,16.25,18.76,14.07,21.28,8.35,23.45,18.68,34.62,8.48,14.08,14.29,14.15,16.57,21.03,17.64,20.39,3.74,11.08
genus,Roseibaca,2,Rhodobacteraceae,1,40.69,2.77,19.45,16.86,11.31,26.61,6.56,14.93,8.55,32.5,8.69,7.56,16.15,10.66,22.28,15.34,16.77,22.04,4.38,6.48
genus,Roseisalinus,1,Rhodobacteraceae,1,40.69,2.63,20.19,18.44,11.42,29.14,6.19,15.62,7.54,31.83,8.18,7.31,16.82,9.16,23.14,16.16,17.97,23.4,4.6,6.69
genus,Shimia,16,Rhodobacteraceae,1,37.1,2.85,19.51,19.22,12.39,26.98,6.71,16.52,11.3,31.13,9.07,9.15,15.2,10.59,19.3,17.13,17.64,23.4,4.41,7.22
genus,Solimonas,8,Sinobacteraceae,1,43.61,3.14,18.91,18,11.53,28.52,7.36,14.6,9.99,36.87,7.12,8.4,17.99,12.98,25.45,17.7,16.26,23.75,4.88,8.65
genus,Alteribacter,3,Bacillaceae,1,21.07,1.99,16.09,23.45,12.97,21.34,6.47,19.71,17.14,27.53,8.31,11.42,10.94,10.11,13.54,17.19,16.07,21.63,3.1,9.72
genus,Siminovitchia,6,Bacillaceae,1,20.35,2.11,14.81,21.79,13.28,20.29,5.98,23.21,20.62,27.93,8.22,12.49,10.72,10.2,12.03,17.3,15.03,19.77,2.99,9.94
genus,Paeniglutamicibacter,8,Micrococcaceae,1,41.47,2.3,17.77,19.1,10.41,28.32,6.57,17.02,10.63,33.19,7.88,8.23,17.7,8.64,20.25,19.02,18.56,27.57,4.27,6.55
genus,Pseudoclavibacter,27,Microbacteriaceae,1,43.11,1.69,19.85,19.93,10.57,29.18,6.76,15.23,7.02,33.76,5.89,6.9,17.36,10.39,23.46,20.19,20.27,28.57,4.65,6.28
genus,Parvibaculum,3,Parvibaculaceae,1,38.47,2.59,18.37,20.41,12.04,27.4,6.67,16.42,11.88,31.25,8.16,8.49,16.12,9.01,22.14,16.73,16.5,22.85,4.26,7.61
genus,Gulosibacter,9,Microbacteriaceae,1,41.57,1.79,20.16,21.71,10.71,28.26,6.73,16.08,7.77,32.75,6.42,8.08,16.92,10.86,23.3,18.53,19.67,27.38,4.67,6.87
genus,Lentisphaera,1,Lentisphaeraceae,1,25.48,4.3,21.42,24.33,16.74,23.19,8.48,24.23,28.86,35.8,8.95,18.05,14.4,14.06,15.44,25.46,17.65,20.06,4.87,13.24
genus,Pleomorphomonas,7,Methylocystaceae,1,41,2.35,18.53,17.58,11.88,27.32,5.92,16.75,10.25,32.58,7.46,7.73,16.03,8.43,22.11,17.41,17.1,24.98,3.95,6.86
genus,Pseudovibrio,23,Stappiaceae,1,31.65,3,17.44,20.5,12.55,24.57,6.44,17.51,14.4,31.73,8.3,10.69,14.19,11.52,17.23,19.88,17.24,22.48,3.98,8
