Protein_ID,"Phylostratum (ps)",Tax_ID,"Phylostratum name"
AQZ89512.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89513.1,1,131567,"root : Cellular_organisms"
AQZ89514.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89515.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ89516.1,2,2,"Cellular_organisms : Bacteria"
AQZ89517.1,1,131567,"root : Cellular_organisms"
AQZ89518.1,1,131567,"root : Cellular_organisms"
AQZ89519.1,1,131567,"root : Cellular_organisms"
AQZ89520.1,1,131567,"root : Cellular_organisms"
AQZ89521.1,1,131567,"root : Cellular_organisms"
AQZ89522.1,1,131567,"root : Cellular_organisms"
AQZ89523.1,2,2,"Cellular_organisms : Bacteria"
AQZ89524.1,1,131567,"root : Cellular_organisms"
AQZ89525.1,1,131567,"root : Cellular_organisms"
AQZ89526.1,1,131567,"root : Cellular_organisms"
AQZ89527.1,1,131567,"root : Cellular_organisms"
AQZ89528.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89529.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89530.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ89531.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89532.1,1,131567,"root : Cellular_organisms"
AQZ89533.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89534.1,1,131567,"root : Cellular_organisms"
AQZ89535.1,1,131567,"root : Cellular_organisms"
AQZ89536.1,11,4000027,"Bacillus_subtilis_subsp_subtilis_2 : Bacillus_subtilis_subsp_subtilis_4"
AQZ89537.1,1,131567,"root : Cellular_organisms"
AQZ89538.1,1,131567,"root : Cellular_organisms"
AQZ89539.1,1,131567,"root : Cellular_organisms"
AQZ89540.1,1,131567,"root : Cellular_organisms"
AQZ89541.1,1,131567,"root : Cellular_organisms"
AQZ89542.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ89543.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ89544.1,1,131567,"root : Cellular_organisms"
AQZ89545.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ89546.1,1,131567,"root : Cellular_organisms"
AQZ89547.1,1,131567,"root : Cellular_organisms"
AQZ89548.1,1,131567,"root : Cellular_organisms"
AQZ89549.1,1,131567,"root : Cellular_organisms"
AQZ89550.1,1,131567,"root : Cellular_organisms"
AQZ89551.1,1,131567,"root : Cellular_organisms"
AQZ89552.1,1,131567,"root : Cellular_organisms"
AQZ89553.1,1,131567,"root : Cellular_organisms"
AQZ89554.1,1,131567,"root : Cellular_organisms"
AQZ89555.1,1,131567,"root : Cellular_organisms"
AQZ89556.1,1,131567,"root : Cellular_organisms"
AQZ89557.1,1,131567,"root : Cellular_organisms"
AQZ89558.1,1,131567,"root : Cellular_organisms"
AQZ89559.1,1,131567,"root : Cellular_organisms"
AQZ89560.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89561.1,1,131567,"root : Cellular_organisms"
AQZ89562.1,2,2,"Cellular_organisms : Bacteria"
AQZ89563.1,2,2,"Cellular_organisms : Bacteria"
AQZ89564.1,1,131567,"root : Cellular_organisms"
AQZ89565.1,1,131567,"root : Cellular_organisms"
AQZ89566.1,1,131567,"root : Cellular_organisms"
AQZ89567.1,1,131567,"root : Cellular_organisms"
AQZ89568.1,1,131567,"root : Cellular_organisms"
AQZ89569.1,1,131567,"root : Cellular_organisms"
AQZ89570.1,1,131567,"root : Cellular_organisms"
AQZ89571.1,1,131567,"root : Cellular_organisms"
AQZ89572.1,1,131567,"root : Cellular_organisms"
AQZ89573.1,1,131567,"root : Cellular_organisms"
AQZ89574.1,1,131567,"root : Cellular_organisms"
AQZ89575.1,1,131567,"root : Cellular_organisms"
AQZ89576.1,1,131567,"root : Cellular_organisms"
AQZ89577.2,2,2,"Cellular_organisms : Bacteria"
AQZ89578.1,1,131567,"root : Cellular_organisms"
AQZ89579.1,1,131567,"root : Cellular_organisms"
AQZ89580.1,2,2,"Cellular_organisms : Bacteria"
AQZ89581.1,2,2,"Cellular_organisms : Bacteria"
AQZ89582.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ89583.1,2,2,"Cellular_organisms : Bacteria"
AQZ89584.1,1,131567,"root : Cellular_organisms"
AQZ89585.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89586.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ89587.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ89588.1,1,131567,"root : Cellular_organisms"
AQZ89590.1,1,131567,"root : Cellular_organisms"
AQZ89591.1,1,131567,"root : Cellular_organisms"
AQZ89592.1,1,131567,"root : Cellular_organisms"
AQZ89593.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89594.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89595.1,1,131567,"root : Cellular_organisms"
AQZ89596.1,1,131567,"root : Cellular_organisms"
AQZ89597.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ89598.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ89599.1,1,131567,"root : Cellular_organisms"
AQZ89600.1,1,131567,"root : Cellular_organisms"
AQZ89601.1,1,131567,"root : Cellular_organisms"
AQZ89602.1,1,131567,"root : Cellular_organisms"
AQZ89603.1,1,131567,"root : Cellular_organisms"
AQZ89604.1,1,131567,"root : Cellular_organisms"
AQZ89605.1,2,2,"Cellular_organisms : Bacteria"
AQZ89606.1,1,131567,"root : Cellular_organisms"
AQZ89607.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ89608.1,3,4000010,"Bacteria : Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter"
AQZ89609.1,1,131567,"root : Cellular_organisms"
AQZ89610.1,1,131567,"root : Cellular_organisms"
AQZ89611.1,1,131567,"root : Cellular_organisms"
AQZ89612.1,1,131567,"root : Cellular_organisms"
AQZ89613.1,2,2,"Cellular_organisms : Bacteria"
AQZ89614.1,2,2,"Cellular_organisms : Bacteria"
AQZ89615.1,1,131567,"root : Cellular_organisms"
AQZ89616.1,1,131567,"root : Cellular_organisms"
AQZ89617.1,1,131567,"root : Cellular_organisms"
AQZ89618.1,2,2,"Cellular_organisms : Bacteria"
AQZ89619.1,1,131567,"root : Cellular_organisms"
AQZ89620.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89621.1,2,2,"Cellular_organisms : Bacteria"
AQZ89622.1,2,2,"Cellular_organisms : Bacteria"
AQZ89623.1,1,131567,"root : Cellular_organisms"
AQZ89624.1,1,131567,"root : Cellular_organisms"
AQZ89625.1,1,131567,"root : Cellular_organisms"
AQZ89626.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89627.1,1,131567,"root : Cellular_organisms"
AQZ89628.1,1,131567,"root : Cellular_organisms"
AQZ89629.2,1,131567,"root : Cellular_organisms"
AQZ89630.1,2,2,"Cellular_organisms : Bacteria"
AQZ89631.1,1,131567,"root : Cellular_organisms"
AQZ89632.1,2,2,"Cellular_organisms : Bacteria"
AQZ89633.1,1,131567,"root : Cellular_organisms"
AQZ89634.1,1,131567,"root : Cellular_organisms"
AQZ89635.1,1,131567,"root : Cellular_organisms"
AQZ89636.1,1,131567,"root : Cellular_organisms"
AQZ89637.1,1,131567,"root : Cellular_organisms"
AQZ89638.1,1,131567,"root : Cellular_organisms"
AQZ89639.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89640.1,1,131567,"root : Cellular_organisms"
AQZ89641.1,1,131567,"root : Cellular_organisms"
AQZ89642.1,11,4000031,"Bacillus_subtilis_subsp_subtilis_6 : Bacillus_subtilis_subsp_subtilis_8"
AQZ89643.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ89644.1,1,131567,"root : Cellular_organisms"
AQZ89645.1,1,131567,"root : Cellular_organisms"
AQZ89646.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89647.1,1,131567,"root : Cellular_organisms"
AQZ89648.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ89649.1,2,2,"Cellular_organisms : Bacteria"
AQZ89650.1,1,131567,"root : Cellular_organisms"
AQZ89651.1,1,131567,"root : Cellular_organisms"
AQZ89652.1,1,131567,"root : Cellular_organisms"
AQZ89653.1,1,131567,"root : Cellular_organisms"
AQZ89654.1,1,131567,"root : Cellular_organisms"
AQZ89655.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ89656.1,11,4000025,"Bacillus_subtilis_subsp_subtilis : Bacillus_subtilis_subsp_subtilis_2"
AQZ89657.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89658.1,1,131567,"root : Cellular_organisms"
AQZ89659.1,1,131567,"root : Cellular_organisms"
AQZ89660.1,1,131567,"root : Cellular_organisms"
AQZ89661.1,1,131567,"root : Cellular_organisms"
AQZ89662.1,1,131567,"root : Cellular_organisms"
AQZ89663.1,2,2,"Cellular_organisms : Bacteria"
AQZ89664.1,1,131567,"root : Cellular_organisms"
AQZ89665.1,1,131567,"root : Cellular_organisms"
AQZ89666.1,1,131567,"root : Cellular_organisms"
AQZ89667.1,1,131567,"root : Cellular_organisms"
AQZ89668.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ89669.1,9,653685,"Bacillus : Bacillus_subtilis_group"
AQZ89670.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89671.1,1,131567,"root : Cellular_organisms"
AQZ89672.1,2,2,"Cellular_organisms : Bacteria"
AQZ89673.1,1,131567,"root : Cellular_organisms"
AQZ89674.1,11,4000029,"Bacillus_subtilis_subsp_subtilis_4 : Bacillus_subtilis_subsp_subtilis_6"
AQZ89675.1,1,131567,"root : Cellular_organisms"
AQZ89676.1,1,131567,"root : Cellular_organisms"
AQZ89677.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89678.1,10,4000021,"Bacillus_subtilis_group : Bacillus_subtilis_node"
AQZ89679.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89680.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89681.1,2,2,"Cellular_organisms : Bacteria"
AQZ89682.1,1,131567,"root : Cellular_organisms"
AQZ89683.1,2,2,"Cellular_organisms : Bacteria"
AQZ89684.1,1,131567,"root : Cellular_organisms"
AQZ89685.1,1,131567,"root : Cellular_organisms"
AQZ89686.1,1,131567,"root : Cellular_organisms"
AQZ89687.1,2,2,"Cellular_organisms : Bacteria"
AQZ89688.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89689.1,1,131567,"root : Cellular_organisms"
AQZ89690.1,7,4000016,"Bacillales : Bacillaceae/Planococcaceae"
AQZ89691.1,1,131567,"root : Cellular_organisms"
AQZ89692.1,1,131567,"root : Cellular_organisms"
AQZ89693.1,1,131567,"root : Cellular_organisms"
AQZ89694.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ89695.1,1,131567,"root : Cellular_organisms"
AQZ89696.1,1,131567,"root : Cellular_organisms"
AQZ89697.1,6,1385,"Bacillales/Lactobacillales : Bacillales"
AQZ89698.1,1,131567,"root : Cellular_organisms"
AQZ89699.1,1,131567,"root : Cellular_organisms"
AQZ89700.1,1,131567,"root : Cellular_organisms"
AQZ89701.1,1,131567,"root : Cellular_organisms"
AQZ89702.1,1,131567,"root : Cellular_organisms"
AQZ89703.1,8,55087,"Anoxybacillus/Parageobacillus/Geobacillus : Bacillus"
AQZ89704.1,1,131567,"root : Cellular_organisms"
AQZ89705.1,2,2,"Cellular_organisms : Bacteria"
AQZ89706.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89707.1,1,131567,"root : Cellular_organisms"
AQZ89708.1,1,131567,"root : Cellular_organisms"
AQZ89709.1,1,131567,"root : Cellular_organisms"
AQZ89710.1,1,131567,"root : Cellular_organisms"
AQZ89711.1,4,1239,"Firmicute/Actinobacteri/Chloroflex/Cyanobacteri/Armatimonadete/Melainabacter : Firmicutes"
AQZ89712.1,1,131567,"root : Cellular_organisms"
AQZ89713.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89714.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89715.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89716.1,4,4000013,"Firmicutes : Bacilli/Erysioperotrichia/Tenericutes"
AQZ89717.1,1,131567,"root : Cellular_organisms"
AQZ89718.1,1,131567,"root : Cellular_organisms"
AQZ89719.1,2,2,"Cellular_organisms : Bacteria"
AQZ89720.1,1,131567,"root : Cellular_organisms"
AQZ89721.1,1,131567,"root : Cellular_organisms"
AQZ89722.1,1,131567,"root : Cellular_organisms"
AQZ89723.1,1,131567,"root : Cellular_organisms"
AQZ89724.1,2,2,"Cellular_organisms : Bacteria"
AQZ89725.1,1,131567,"root : Cellular_organisms"
AQZ89726.1,1,131567,"root : Cellular_organisms"
AQZ89727.1,1,131567,"root : Cellular_organisms"
AQZ89728.1,2,2,"Cellular_organisms : Bacteria"
