protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
AQZ91313.1,FOK+21,NA,NA,1,5,2,8,7,3,5,2,4,8,11,2,3,4,5,3,8,8,7,0,2
AQZ91314.1,FOK+21,NA,NA,1,35,2,23,30,10,30,9,26,25,25,8,16,24,14,16,15,21,29,4,10
AQZ91315.1,FOK+21,NA,NA,1,20,2,16,20,7,13,7,24,20,25,8,10,10,7,12,26,10,21,1,8
AQZ91316.1,FOK+21,NA,NA,1,20,1,21,31,13,44,8,42,46,30,9,13,22,15,9,29,30,34,1,8
AQZ91317.1,FOK+21,NA,NA,1,40,3,31,65,14,35,11,40,43,68,13,18,8,33,27,46,28,38,2,13
AQZ91318.1,FOK+21,NA,NA,1,8,2,13,9,2,8,3,13,12,16,8,8,5,6,7,7,10,8,1,3
AQZ91319.1,FOK+21,NA,NA,1,19,3,16,25,10,24,4,15,25,28,8,7,14,7,18,15,12,23,2,6
AQZ91320.1,FOK+21,NA,NA,1,50,2,34,46,25,65,22,47,43,56,29,17,29,19,25,32,34,37,6,15
AQZ91321.1,FOK+21,NA,NA,1,22,4,24,25,6,23,9,19,23,40,7,7,7,6,14,21,17,16,0,6
AQZ91322.1,FOK+21,NA,NA,1,4,1,6,15,4,5,1,3,10,7,6,3,2,5,0,4,2,5,0,1
AQZ91323.1,FOK+21,NA,NA,1,38,2,17,40,15,25,9,29,34,42,10,13,16,31,31,21,26,30,2,17
AQZ91324.1,FOK+21,NA,NA,1,19,3,17,23,8,24,8,20,24,26,6,12,13,8,9,14,19,27,0,3
AQZ91325.1,FOK+21,NA,NA,1,15,0,12,13,5,3,4,10,9,12,4,7,2,6,7,6,3,10,1,2
AQZ91326.1,FOK+21,NA,NA,1,10,1,10,12,4,11,4,14,8,7,5,7,2,5,3,6,7,18,0,1
AQZ91327.1,FOK+21,NA,NA,1,43,5,20,47,15,38,7,40,26,26,14,17,19,13,19,22,25,34,1,19
AQZ91328.1,FOK+21,NA,NA,1,20,1,3,20,4,8,3,9,11,10,4,7,10,14,0,7,6,18,0,4
AQZ91329.1,FOK+21,NA,NA,1,21,0,18,26,2,9,1,8,29,15,6,4,3,6,3,22,23,16,1,5
AQZ91330.1,FOK+21,NA,NA,1,10,0,16,20,7,10,3,12,31,13,3,11,8,10,4,19,17,29,1,5
AQZ91331.1,FOK+21,NA,NA,1,15,0,9,22,7,7,4,20,20,16,8,4,5,11,3,16,14,17,2,6
AQZ91332.1,FOK+21,NA,NA,1,48,3,8,15,24,24,4,44,14,62,13,14,9,16,6,27,28,29,3,8
AQZ91333.1,FOK+21,NA,NA,1,14,1,4,6,6,9,0,27,7,15,5,3,3,6,1,4,6,12,0,4
AQZ91334.1,FOK+21,NA,NA,1,5,0,4,1,7,6,1,8,5,7,3,1,0,4,0,0,3,10,1,2
AQZ91335.1,FOK+21,NA,NA,1,19,0,6,12,6,8,5,10,15,26,5,1,3,14,5,13,11,6,3,3
AQZ91336.1,FOK+21,NA,NA,1,19,3,13,25,3,26,5,25,15,35,11,10,14,10,25,21,15,19,4,9
AQZ91337.1,FOK+21,NA,NA,1,8,0,1,1,3,7,1,13,4,14,5,4,1,2,2,5,7,13,0,2
AQZ91338.1,FOK+21,NA,NA,1,11,0,9,17,7,16,3,9,12,14,6,8,5,8,7,10,17,19,1,6
AQZ91339.1,FOK+21,NA,NA,1,29,1,20,27,14,36,9,31,18,27,10,7,10,10,13,30,23,25,0,13
AQZ91340.1,FOK+21,NA,NA,1,12,0,5,13,7,12,7,10,2,17,1,6,6,9,8,12,4,11,0,6
AQZ91341.1,FOK+21,NA,NA,1,9,2,3,12,13,14,3,16,8,24,6,6,7,3,5,11,11,13,4,8
AQZ91342.1,FOK+21,NA,NA,1,15,2,8,21,19,19,9,25,20,44,5,13,17,12,13,22,14,27,2,11
AQZ91343.1,FOK+21,NA,NA,1,15,0,0,4,5,9,4,10,19,8,6,6,5,5,9,7,4,12,0,3
AQZ91344.1,FOK+21,NA,NA,1,25,1,17,17,17,24,4,22,21,32,7,6,11,7,20,13,15,17,5,10
AQZ91345.1,FOK+21,NA,NA,1,5,0,11,16,2,7,6,13,15,13,4,3,2,6,7,8,5,9,1,9
AQZ91346.1,FOK+21,NA,NA,1,19,1,12,30,15,16,8,14,19,25,5,13,12,9,18,16,11,18,5,12
AQZ91347.1,FOK+21,NA,NA,1,9,2,2,8,5,10,1,13,13,9,4,7,3,7,10,5,5,5,1,7
AQZ91348.1,FOK+21,NA,NA,1,40,3,30,43,16,39,17,26,29,47,15,19,30,11,25,17,29,30,1,21
AQZ91349.1,FOK+21,NA,NA,1,44,5,25,31,16,32,11,27,36,39,13,15,20,21,18,20,27,32,0,16
AQZ91350.1,FOK+21,NA,NA,1,29,3,27,24,13,35,6,24,32,33,7,10,12,12,15,20,20,24,3,13
AQZ91351.1,FOK+21,NA,NA,1,30,5,26,49,19,22,18,46,54,61,15,25,21,29,25,30,22,34,9,17
AQZ91352.1,FOK+21,NA,NA,1,10,3,14,20,15,14,5,19,22,23,11,12,12,19,9,17,13,10,5,11
AQZ91353.1,FOK+21,NA,NA,1,6,0,1,8,2,1,3,2,6,5,2,4,4,2,2,3,1,3,1,1
AQZ91354.1,FOK+21,NA,NA,1,5,0,6,13,3,5,2,4,13,11,2,2,1,8,6,12,4,7,2,5
AQZ91355.1,FOK+21,NA,NA,1,24,0,23,14,12,23,2,10,34,24,6,20,7,10,0,17,15,12,2,6
AQZ91356.1,FOK+21,NA,NA,1,14,5,19,24,13,9,6,10,38,17,4,9,9,14,4,18,20,11,4,5
AQZ91357.1,FOK+21,NA,NA,1,0,0,3,4,3,2,0,2,10,3,2,1,3,4,6,1,5,4,2,4
AQZ91358.1,FOK+21,NA,NA,1,5,1,3,11,6,7,2,9,8,14,2,4,1,9,9,7,8,10,1,7
AQZ91359.1,FOK+21,NA,NA,1,7,2,7,9,4,10,6,13,7,10,6,3,2,9,4,10,5,8,1,4
AQZ91360.1,FOK+21,NA,NA,1,10,2,2,13,3,5,2,7,10,10,8,5,1,3,2,11,6,5,5,5
AQZ91361.1,FOK+21,NA,NA,1,10,0,5,9,4,9,3,10,11,20,2,7,4,7,8,7,11,11,0,5
AQZ91362.1,FOK+21,NA,NA,1,4,2,3,8,3,8,3,10,9,10,4,5,3,6,1,3,7,8,0,1
AQZ91363.2,FOK+21,NA,NA,1,20,5,9,16,22,18,6,25,16,48,17,5,9,21,14,26,13,15,2,16
AQZ91364.1,FOK+21,NA,NA,1,25,6,17,24,9,19,13,28,24,38,9,17,10,14,24,20,23,21,1,14
AQZ91365.1,FOK+21,NA,NA,1,11,1,13,27,20,18,11,22,28,37,9,16,6,11,19,13,20,15,9,11
AQZ91366.1,FOK+21,NA,NA,1,29,1,20,40,21,22,13,40,35,58,10,14,14,10,13,26,22,37,4,13
AQZ91367.1,FOK+21,NA,NA,1,15,4,15,25,10,10,8,29,19,28,6,9,5,20,9,20,17,19,5,5
AQZ91368.1,FOK+21,NA,NA,1,3,2,2,14,4,3,4,8,13,19,2,7,5,5,7,7,11,5,1,4
AQZ91369.1,FOK+21,NA,NA,1,4,0,2,1,13,10,1,7,1,9,6,2,1,1,3,3,5,4,1,7
AQZ91370.1,FOK+21,NA,NA,1,10,1,15,14,8,23,11,15,9,28,3,9,12,8,5,10,12,10,3,5
AQZ91371.1,FOK+21,NA,NA,1,5,0,0,0,6,6,1,3,1,10,2,3,1,0,2,2,4,8,2,1
AQZ91372.1,FOK+21,NA,NA,1,9,0,6,8,2,5,3,12,8,8,2,3,5,6,4,5,8,7,0,3
AQZ91373.1,FOK+21,NA,NA,1,28,2,20,27,19,16,7,17,30,31,9,13,13,24,5,25,27,16,5,19
AQZ91374.1,FOK+21,NA,NA,1,20,5,15,37,21,22,11,27,28,35,6,20,21,12,17,26,11,19,9,14
AQZ91375.1,FOK+21,NA,NA,1,32,3,46,38,48,33,9,43,41,75,13,41,18,31,22,47,34,31,4,29
AQZ91376.1,FOK+21,NA,NA,1,39,6,15,22,5,42,7,33,25,23,4,16,9,6,7,10,20,21,6,5
AQZ91377.1,FOK+21,NA,NA,1,4,0,4,9,5,4,2,3,6,8,4,3,0,4,4,0,3,3,1,4
AQZ91378.1,FOK+21,NA,NA,1,56,2,17,44,27,37,11,34,27,62,8,18,12,23,24,32,20,29,6,18
AQZ91379.1,FOK+21,NA,NA,1,4,0,0,0,7,1,1,7,3,6,3,3,2,4,6,3,1,3,0,3
AQZ91380.1,FOK+21,NA,NA,1,7,5,9,16,7,11,4,13,13,19,4,4,11,10,9,10,12,13,2,8
AQZ91381.1,FOK+21,NA,NA,1,1,3,2,4,1,1,1,2,8,2,1,5,2,0,6,2,4,2,0,2
AQZ91382.1,FOK+21,NA,NA,1,31,4,17,22,19,15,15,20,23,45,11,11,19,13,23,27,13,18,0,13
AQZ91383.1,FOK+21,NA,NA,1,12,1,10,15,7,6,5,15,10,8,4,6,2,5,14,7,12,7,3,7
AQZ91384.1,FOK+21,NA,NA,1,10,0,5,13,2,1,1,14,13,12,5,7,1,7,2,8,4,9,0,3
AQZ91385.1,FOK+21,NA,NA,1,14,0,16,8,5,8,1,10,20,11,3,7,0,5,4,13,11,12,0,6
AQZ91386.1,FOK+21,NA,NA,1,15,3,15,14,8,16,5,20,22,25,10,19,9,14,8,15,15,17,2,8
AQZ91387.1,FOK+21,NA,NA,1,21,2,10,22,7,17,6,22,20,27,7,17,11,12,13,17,11,18,1,8
AQZ91388.1,FOK+21,NA,NA,1,31,2,6,9,18,26,2,32,9,33,9,15,12,4,10,19,24,23,5,5
AQZ91389.1,FOK+21,NA,NA,1,27,1,5,10,15,24,2,28,8,39,13,12,15,7,14,27,24,29,4,5
AQZ91390.1,FOK+21,NA,NA,1,37,1,22,20,7,28,2,18,31,19,9,11,9,11,3,24,17,21,2,8
AQZ91391.1,FOK+21,NA,NA,1,51,0,48,43,18,47,4,40,79,58,15,36,23,38,29,52,49,47,5,34
AQZ91392.1,FOK+21,NA,NA,1,29,1,10,20,39,38,5,38,23,63,10,15,8,4,24,29,19,34,3,18
AQZ91393.1,FOK+21,NA,NA,1,21,0,9,17,7,15,8,7,10,18,2,18,10,3,6,11,12,13,6,9
AQZ91394.1,FOK+21,NA,NA,1,16,1,3,2,16,18,1,20,6,22,4,1,6,2,1,9,3,18,4,7
AQZ91395.1,FOK+21,NA,NA,1,19,0,8,10,20,12,2,23,23,27,7,13,7,13,3,21,17,20,2,8
AQZ91396.1,FOK+21,NA,NA,1,12,2,3,4,7,15,0,8,17,9,2,3,8,4,3,14,10,10,2,9
AQZ91397.1,FOK+21,NA,NA,1,10,1,6,3,5,5,0,9,9,7,2,3,8,3,1,5,6,11,0,5
AQZ91398.1,FOK+21,NA,NA,1,46,5,17,37,6,30,8,40,35,29,6,12,13,4,18,17,18,29,0,7
AQZ91399.1,FOK+21,NA,NA,1,11,0,14,12,7,6,12,20,9,21,6,20,4,8,7,6,10,8,5,7
AQZ91400.1,FOK+21,NA,NA,1,7,7,11,13,7,8,6,5,10,18,3,9,3,4,4,8,11,3,0,8
AQZ91401.1,FOK+21,NA,NA,1,17,0,11,15,28,27,8,35,17,26,10,9,7,6,6,13,22,27,1,8
AQZ91402.1,FOK+21,NA,NA,1,5,0,2,6,4,2,0,6,6,11,2,6,0,8,5,6,7,5,0,3
AQZ91403.1,FOK+21,NA,NA,1,21,3,17,28,11,26,13,32,21,20,7,17,9,13,11,11,13,17,0,7
AQZ91404.1,FOK+21,NA,NA,1,28,1,28,32,12,27,13,35,57,42,13,10,20,19,22,16,22,24,1,16
AQZ91405.1,FOK+21,NA,NA,1,23,0,4,14,5,31,0,5,22,15,12,12,25,21,11,27,10,6,0,4
AQZ91406.1,FOK+21,NA,NA,1,21,3,18,29,5,18,12,26,28,23,6,12,15,10,9,14,22,32,3,8
AQZ91407.1,FOK+21,NA,NA,1,32,3,23,31,14,30,14,22,32,33,10,14,16,8,8,15,17,38,0,13
AQZ91408.1,FOK+21,NA,NA,1,10,2,8,10,3,14,1,9,15,10,3,5,6,0,1,10,2,7,2,2
AQZ91409.1,FOK+21,NA,NA,1,2,0,1,5,9,0,3,6,6,4,3,1,1,2,3,5,4,1,0,3
AQZ91410.1,FOK+21,NA,NA,1,23,0,26,53,11,19,5,24,24,39,9,9,12,18,30,16,20,21,2,10
AQZ91411.1,FOK+21,NA,NA,1,46,5,39,48,33,35,18,32,48,59,14,19,15,30,36,47,20,35,2,22
AQZ91412.1,FOK+21,NA,NA,1,10,1,11,16,6,9,5,10,14,17,2,7,4,7,10,9,6,12,2,6
AQZ91413.1,FOK+21,NA,NA,1,20,3,19,23,6,14,5,29,24,22,2,14,12,4,14,11,10,26,0,12
AQZ91414.1,FOK+21,NA,NA,1,62,0,40,65,32,39,16,41,51,68,15,30,23,30,28,40,28,47,6,18
AQZ91415.1,FOK+21,NA,NA,1,9,5,11,20,13,19,6,12,20,32,11,9,9,10,14,15,14,13,0,13
AQZ91416.1,FOK+21,NA,NA,1,1,0,3,8,4,1,0,1,2,7,2,4,2,1,2,1,3,2,1,2
AQZ91417.1,FOK+21,NA,NA,1,13,0,16,24,13,21,7,31,27,26,7,11,13,14,14,17,16,22,2,7
AQZ91418.1,FOK+21,NA,NA,1,16,6,7,12,4,8,1,5,8,13,5,5,5,6,6,7,8,10,0,4
AQZ91419.1,FOK+21,NA,NA,1,16,4,5,7,10,7,6,13,6,15,3,4,2,1,5,5,5,7,2,0
AQZ91420.1,FOK+21,NA,NA,1,10,0,11,26,6,11,5,11,8,15,5,4,3,6,6,9,6,11,0,4
AQZ91421.1,FOK+21,NA,NA,1,48,4,34,48,32,37,13,59,64,81,20,32,23,24,19,64,38,47,1,23
AQZ91422.1,FOK+21,NA,NA,1,26,0,22,24,8,25,6,27,28,37,14,11,10,9,15,13,15,18,0,11
AQZ91423.1,FOK+21,NA,NA,1,14,2,9,39,20,27,13,28,49,36,9,13,12,20,17,19,24,34,5,8
AQZ91424.1,FOK+21,NA,NA,1,3,1,3,8,2,6,2,10,5,12,6,4,4,3,8,3,3,7,1,2
AQZ91425.1,FOK+21,NA,NA,1,14,0,4,11,2,6,2,9,19,8,4,6,10,11,13,6,6,7,0,1
AQZ91426.1,FOK+21,NA,NA,1,53,0,23,22,18,39,4,37,29,59,9,13,14,11,12,25,24,33,2,10
AQZ91427.1,FOK+21,NA,NA,1,8,0,10,16,1,5,0,6,18,22,7,7,2,7,7,13,5,12,0,2
AQZ91428.1,FOK+21,NA,NA,1,4,0,1,6,3,1,0,0,12,3,1,1,1,1,9,6,3,4,0,1
AQZ91429.1,FOK+21,NA,NA,1,26,3,5,5,25,26,7,32,11,49,12,9,9,6,5,24,21,24,2,6
AQZ91430.1,FOK+21,NA,NA,1,27,7,25,47,18,27,9,34,30,26,13,19,14,18,29,19,29,39,2,19
AQZ91431.1,FOK+21,NA,NA,1,18,6,11,27,9,16,4,18,19,21,5,5,9,17,13,19,12,18,3,6
AQZ91432.1,FOK+21,NA,NA,1,22,1,17,33,7,21,11,32,19,28,5,14,11,8,5,17,18,27,5,10
AQZ91433.1,FOK+21,NA,NA,1,20,9,28,26,22,51,10,17,36,16,4,13,16,17,20,16,22,23,0,9
AQZ91434.1,FOK+21,NA,NA,1,59,1,48,60,14,49,7,41,54,46,9,25,18,28,20,33,39,51,0,9
AQZ91435.1,FOK+21,NA,NA,1,13,0,8,34,3,6,2,7,12,18,7,12,3,21,9,9,5,14,0,4
AQZ91436.1,FOK+21,NA,NA,1,10,1,20,24,11,13,10,34,26,39,9,19,11,16,13,33,21,22,0,11
AQZ91437.1,FOK+21,NA,NA,1,22,3,16,38,21,30,16,23,28,39,11,15,13,15,11,24,18,19,1,16
AQZ91438.1,FOK+21,NA,NA,1,49,5,40,56,18,38,6,47,48,51,21,19,27,24,31,29,28,50,0,25
AQZ91439.1,FOK+21,NA,NA,1,8,1,6,8,6,9,2,4,11,12,8,5,1,5,1,6,9,6,1,3
AQZ91440.1,FOK+21,NA,NA,1,33,0,25,28,17,26,8,17,33,38,8,23,16,17,19,33,21,25,1,13
AQZ91441.1,FOK+21,NA,NA,1,26,1,24,30,11,29,8,25,28,31,9,18,15,15,15,21,22,34,1,5
AQZ91442.1,FOK+21,NA,NA,1,16,0,2,4,0,2,2,5,14,4,2,8,1,1,7,5,8,6,0,1
AQZ91443.1,FOK+21,NA,NA,1,20,2,17,36,18,10,7,21,36,46,9,14,10,20,14,13,19,22,1,12
AQZ91444.1,FOK+21,NA,NA,1,4,0,3,1,7,3,1,1,2,2,2,3,0,1,1,4,1,8,0,0
AQZ91445.1,FOK+21,NA,NA,1,53,8,28,38,44,49,24,65,35,101,21,21,34,33,29,60,42,56,8,27
AQZ91446.1,FOK+21,NA,NA,1,19,8,9,15,5,14,7,15,10,15,6,5,4,9,7,9,10,12,1,9
AQZ91447.1,FOK+21,NA,NA,1,21,0,7,21,4,21,2,19,17,8,3,11,5,13,4,12,15,18,1,3
AQZ91448.1,FOK+21,NA,NA,1,18,6,9,21,9,15,7,27,18,24,11,10,10,12,9,22,17,21,0,7
AQZ91449.1,FOK+21,NA,NA,1,14,4,20,23,21,12,5,16,13,18,6,4,7,14,8,23,13,15,4,7
AQZ91450.1,FOK+21,NA,NA,1,13,2,15,8,4,7,3,8,9,11,4,5,1,6,4,4,0,9,2,3
AQZ91451.1,FOK+21,NA,NA,1,19,1,10,16,7,8,7,12,12,16,7,8,9,8,10,5,9,13,2,7
AQZ91452.1,FOK+21,NA,NA,1,5,0,11,17,13,10,5,12,15,20,7,8,15,7,6,9,7,10,2,10
AQZ91453.1,FOK+21,NA,NA,1,6,1,3,9,2,6,2,7,11,10,2,6,2,7,4,5,4,8,0,1
AQZ91454.1,FOK+21,NA,NA,1,20,3,17,19,8,24,8,20,22,26,8,12,10,8,10,17,15,25,1,7
AQZ91455.1,FOK+21,NA,NA,1,16,6,27,23,15,30,9,30,29,34,6,17,16,11,16,16,22,29,3,11
AQZ91456.1,FOK+21,NA,NA,1,6,1,8,15,10,10,4,14,16,15,4,12,8,3,14,5,8,14,3,2
AQZ91457.1,FOK+21,NA,NA,1,1,0,2,6,2,1,1,6,3,6,2,3,0,0,4,6,1,1,0,1
AQZ91458.1,FOK+21,NA,NA,1,16,2,17,13,12,23,7,20,16,19,4,12,9,11,16,9,12,11,4,10
AQZ91459.1,FOK+21,NA,NA,1,19,2,14,8,7,20,8,15,28,17,5,21,17,5,7,16,16,12,5,8
AQZ91460.1,FOK+21,NA,NA,1,21,1,3,2,18,14,2,27,14,25,6,8,8,4,5,13,8,19,4,6
AQZ91461.1,FOK+21,NA,NA,1,26,1,16,22,11,35,12,20,17,23,15,11,6,7,13,14,13,20,5,10
AQZ91462.1,FOK+21,NA,NA,1,23,1,14,16,13,16,9,20,15,27,4,2,10,12,11,9,13,13,6,6
AQZ91463.1,FOK+21,NA,NA,1,12,3,11,7,3,14,2,7,6,9,5,2,9,5,9,9,5,9,3,6
AQZ91464.1,FOK+21,NA,NA,1,11,3,4,12,11,13,6,15,13,13,3,11,3,1,5,9,6,12,0,5
AQZ91465.1,FOK+21,NA,NA,1,24,7,28,43,15,30,9,46,59,40,11,21,10,23,27,37,23,23,3,21
AQZ91466.1,FOK+21,NA,NA,1,1,3,6,4,0,6,2,9,6,3,1,3,2,4,5,3,1,1,0,4
AQZ91467.1,FOK+21,NA,NA,1,13,4,11,12,5,11,3,9,10,7,4,8,5,5,6,6,6,7,4,3
AQZ91468.1,FOK+21,NA,NA,1,30,1,7,10,30,27,2,40,18,40,16,8,15,5,8,16,14,40,6,13
AQZ91469.1,FOK+21,NA,NA,1,5,6,9,13,11,7,3,3,15,8,2,9,4,5,2,10,10,17,2,5
AQZ91470.1,FOK+21,NA,NA,1,3,7,7,13,3,5,1,5,12,15,2,3,0,4,4,5,7,3,1,5
AQZ91471.1,FOK+21,NA,NA,1,11,4,19,21,17,10,4,10,21,25,6,13,18,10,13,14,13,6,7,12
AQZ91472.1,FOK+21,NA,NA,1,25,5,19,35,18,16,14,29,36,36,17,22,6,12,17,15,10,11,1,31
AQZ91473.1,FOK+21,NA,NA,1,4,0,0,3,4,3,1,2,3,6,3,2,1,0,1,5,2,3,0,1
AQZ91474.1,FOK+21,NA,NA,1,2,1,3,7,3,3,1,2,5,10,1,3,1,0,0,5,1,2,0,2
AQZ91475.1,FOK+21,NA,NA,1,55,1,38,41,19,31,9,22,63,33,17,24,17,22,20,44,25,21,6,23
AQZ91476.1,FOK+21,NA,NA,1,10,2,13,15,8,10,3,17,11,16,6,12,7,7,3,18,10,15,3,6
AQZ91477.1,FOK+21,NA,NA,1,5,0,8,16,11,5,3,4,12,15,1,5,1,8,5,5,4,7,1,4
AQZ91478.1,FOK+21,NA,NA,1,19,0,10,10,7,11,4,7,12,17,2,2,3,6,4,12,16,14,1,2
AQZ91479.1,FOK+21,NA,NA,1,25,3,10,10,6,24,5,18,37,15,6,16,9,9,11,21,17,14,4,12
AQZ91480.1,FOK+21,NA,NA,1,10,0,6,8,9,9,0,12,10,21,1,10,1,3,5,8,9,12,2,4
AQZ91481.1,FOK+21,NA,NA,1,19,0,13,20,16,27,4,13,19,26,4,15,6,11,11,29,31,20,4,9
AQZ91482.1,FOK+21,NA,NA,1,5,1,2,7,0,2,2,5,5,5,2,2,1,3,0,3,2,2,2,3
AQZ91483.1,FOK+21,NA,NA,1,8,0,4,12,2,7,0,7,7,15,1,5,7,9,3,7,8,3,3,3
AQZ91484.1,FOK+21,NA,NA,1,22,2,29,17,13,35,12,21,27,21,6,39,10,13,13,10,26,17,9,24
AQZ91485.1,FOK+21,NA,NA,1,3,0,7,8,2,2,1,9,4,9,1,7,0,5,7,3,11,10,0,1
AQZ91486.1,FOK+21,NA,NA,1,14,0,10,18,6,4,3,11,13,26,7,13,10,5,13,9,12,10,2,6
AQZ91487.1,FOK+21,NA,NA,1,33,1,21,34,11,23,1,29,18,25,3,20,12,13,15,23,17,34,4,11
AQZ91488.1,FOK+21,NA,NA,1,7,0,13,24,6,6,2,15,5,10,2,4,2,4,5,9,11,9,0,7
AQZ91489.1,FOK+21,NA,NA,1,7,0,5,8,2,4,1,10,5,10,2,3,5,1,6,7,1,10,0,0
AQZ91490.1,FOK+21,NA,NA,1,16,0,18,19,9,19,4,25,33,24,5,11,8,19,12,28,29,24,6,17
AQZ91491.1,FOK+21,NA,NA,1,9,1,9,12,11,12,2,21,41,10,2,6,14,9,8,18,13,8,6,7
AQZ91492.1,FOK+21,NA,NA,1,140,3,75,84,44,160,18,90,146,106,40,83,42,54,77,181,95,88,36,23
AQZ91493.1,FOK+21,NA,NA,1,5,0,0,7,2,4,1,1,7,9,1,1,2,0,1,1,0,0,0,3
AQZ91494.1,FOK+21,NA,NA,1,11,0,9,22,8,7,0,8,15,8,2,9,5,3,8,5,8,14,1,6
AQZ91495.1,FOK+21,NA,NA,1,1,1,2,3,2,4,2,7,5,8,5,1,3,0,1,3,5,3,1,2
AQZ91496.1,FOK+21,NA,NA,1,4,2,3,3,2,7,2,5,5,6,2,4,3,1,2,3,0,4,0,3
AQZ91497.1,FOK+21,NA,NA,1,11,0,11,13,10,12,2,5,11,10,6,6,3,4,5,9,14,11,0,4
AQZ91498.1,FOK+21,NA,NA,1,38,0,36,34,19,35,1,30,35,42,3,29,12,13,15,32,42,36,2,12
AQZ91499.1,FOK+21,NA,NA,1,5,0,2,7,5,2,3,3,11,5,3,1,1,2,2,4,2,4,0,1
AQZ91500.1,FOK+21,NA,NA,1,7,0,10,12,7,8,2,10,7,9,2,5,6,7,10,11,8,13,2,9
AQZ91501.1,FOK+21,NA,NA,1,5,0,16,11,12,13,1,10,11,15,6,7,3,10,14,11,6,5,6,5
AQZ91502.1,FOK+21,NA,NA,1,5,2,7,10,5,2,5,7,8,6,1,5,7,10,7,8,5,11,2,7
AQZ91503.1,FOK+21,NA,NA,1,8,0,13,10,3,7,1,12,11,17,2,1,7,3,4,10,7,7,0,8
AQZ91504.1,FOK+21,NA,NA,1,5,0,5,9,4,6,1,9,11,8,3,11,4,4,3,5,6,3,0,6
AQZ91505.1,FOK+21,NA,NA,1,25,0,22,23,9,19,3,31,19,21,8,13,10,17,19,18,24,23,1,6
AQZ91506.1,FOK+21,NA,NA,1,27,0,13,51,12,20,5,17,41,19,5,9,8,21,7,20,16,22,3,6
AQZ91507.1,FOK+21,NA,NA,1,8,0,16,17,8,6,5,21,23,21,9,17,2,7,3,21,9,11,4,9
AQZ91508.1,FOK+21,NA,NA,1,16,3,18,38,14,13,6,18,27,27,8,15,13,14,13,20,15,20,3,4
AQZ91509.1,FOK+21,NA,NA,1,31,2,32,55,24,32,7,32,42,46,11,26,24,18,27,23,25,28,3,22
AQZ91510.1,FOK+21,NA,NA,1,17,4,29,37,24,20,14,29,39,39,7,17,16,12,30,25,19,25,5,23
AQZ91511.1,FOK+21,NA,NA,1,16,0,13,25,10,14,7,17,31,16,8,13,6,13,10,12,8,11,4,5
AQZ91512.1,FOK+21,NA,NA,1,7,0,7,15,12,7,3,21,13,13,2,13,3,4,5,3,9,8,0,9
AQZ91513.1,FOK+21,NA,NA,1,6,3,4,16,3,9,5,8,13,14,10,5,3,7,13,9,2,11,2,8
AQZ91514.1,FOK+21,NA,NA,1,16,0,18,30,10,15,8,31,25,35,2,24,9,19,7,22,13,18,1,6
AQZ91515.1,FOK+21,NA,NA,1,3,0,5,3,3,6,3,8,8,2,1,3,3,5,2,1,4,7,0,1
AQZ91516.1,FOK+21,NA,NA,1,7,1,9,8,3,7,3,6,19,6,5,4,10,4,9,11,5,18,0,7
AQZ91517.1,FOK+21,NA,NA,1,2,0,1,4,1,5,0,4,7,5,4,3,2,1,3,2,4,0,0,1
AQZ91518.2,FOK+21,NA,NA,1,15,8,27,21,10,16,7,20,25,27,11,10,9,12,14,13,10,16,4,11
AQZ91519.2,FOK+21,NA,NA,1,16,0,10,17,8,14,6,15,25,17,7,9,8,15,15,11,6,11,1,14
AQZ91520.1,FOK+21,NA,NA,1,20,1,19,24,10,15,2,22,30,20,7,12,12,17,7,21,15,15,6,9
AQZ91521.1,FOK+21,NA,NA,1,24,2,16,38,12,18,4,25,34,25,5,13,8,13,17,18,9,18,7,13
AQZ91522.1,FOK+21,NA,NA,1,1,0,7,8,3,4,1,5,2,5,2,5,2,3,3,0,3,6,1,3
AQZ91523.1,FOK+21,NA,NA,1,8,1,4,8,1,5,1,8,6,10,3,4,1,3,5,7,4,4,0,2
AQZ91524.1,FOK+21,NA,NA,1,23,3,9,12,3,8,6,11,14,21,7,10,8,11,10,6,8,10,3,6
AQZ91525.1,FOK+21,NA,NA,1,5,0,0,5,1,2,1,2,9,5,2,2,1,4,1,2,0,2,0,2
AQZ91526.1,FOK+21,NA,NA,1,5,1,3,7,4,5,1,5,11,3,3,4,1,2,4,4,5,4,2,2
AQZ91527.1,FOK+21,NA,NA,1,8,1,9,12,3,4,0,7,15,14,2,6,3,6,5,6,7,4,0,4
AQZ91528.1,FOK+21,NA,NA,1,9,3,13,13,5,11,6,8,13,23,3,8,4,3,13,13,7,10,6,7
AQZ91529.1,FOK+21,NA,NA,1,8,5,8,10,11,3,8,14,11,15,3,9,8,6,9,12,12,4,5,11
AQZ91530.1,FOK+21,NA,NA,1,5,0,10,16,4,6,3,12,21,14,6,5,3,4,9,6,3,8,0,3
AQZ91531.1,FOK+21,NA,NA,1,7,4,4,4,1,4,0,8,5,6,1,1,2,4,6,6,2,3,0,3
AQZ91532.1,FOK+21,NA,NA,1,2,2,4,2,0,2,1,6,4,3,2,3,1,3,6,5,2,2,1,3
